order_id,user_id,product_id,order_time,payment_time,quantity,unit_price,coupon_discount,total_amount,is_group_order,share_count,logistics_status,refund_status,device_type,user_agent
6109,705,419,2026-04-09 20:17:00,2026-04-09 21:28:00,1,52.35,5.62,46.73,True,2,未知,无,Android,random gibberish string @#$%
6110,1548,358,2026-03-22 23:19:00,2026-03-23 01:00:00,2,64.41,6.3,122.52,False,1,未知,申请中,Android,random gibberish string @#$%
6111,656,355,2026-05-31 22:33:00,2026-06-01 00:10:00,3,31.21,17.63,76.0,True,5,未知,申请中,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6114,423,415,2026-05-14 22:15:00,2026-05-14 22:57:00,3,25.23,0.0,75.69,True,1,已签收,已退款,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6115,1245,99,2026-03-20 04:36:00,2026-03-20 06:22:00,5,88.71,16.64,426.91,True,1,退货中,无,PC,
6116,1874,214,2024-04-10 00:00:00,2024-04-10 01:29:00,3,41.81,13.73,111.7,True,2,已发货,无,未知,
6117,648,305,2026-04-12 23:56:00,2026-04-13 01:28:00,4,65.53,14.65,247.47,True,3,待发货,无,未知,python-requests/2.28.1
6118,938,267,2026-05-20 23:13:00,2026-05-20 23:39:00,1,90.45,12.48,77.97,True,1,待发货,无,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6119,1831,423,2026-05-27 04:47:00,2026-05-27 05:21:00,5,146.75,6.24,727.51,False,0,未知,申请中,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6120,1441,467,2027-01-06 00:00:00,2027-01-06 01:17:00,3,100.33,11.31,289.68,False,0,退货中,已退款,未知,random gibberish string @#$%
6121,1419,169,2026-03-19 21:18:00,2026-03-19 21:19:00,3,56.38,14.27,154.87,False,1,已签收,无,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6123,401,177,2026-04-27 18:23:00,2026-04-27 19:08:00,2,110.1,10.7,209.5,False,1,已签收,申请中,未知,
6124,761,280,2026-04-29 20:18:00,2026-04-29 20:59:00,4,113.87,7.39,448.09,False,1,已签收,申请中,iOS,random gibberish string @#$%
6125,334,32,2026-04-21 19:09:00,2026-04-21 20:17:00,1,123.45,0.0,123.45,True,4,未知,已退款,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6127,2021,435,2026-04-23 20:57:00,2026-04-23 21:17:00,3,185.01,16.87,538.16,False,1,已发货,已拒绝,PC,
6129,747,86,2026-05-24 20:17:00,,5,124.82,19.9,604.2,True,1,未知,已拒绝,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6130,1931,113,2026-04-27 22:32:00,2026-04-28 00:28:00,3,139.42,10.97,407.29,True,3,待发货,申请中,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6132,1329,296,2026-03-12 21:57:00,2026-03-12 23:31:00,3,52.48,4.79,152.65,True,5,已签收,已拒绝,未知,random gibberish string @#$%
6133,1400,421,2026-03-01 00:34:00,2026-03-01 01:37:00,2,47.25,19.52,74.98,True,2,已发货,已拒绝,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6136,821,493,2026-04-02 18:36:00,2026-04-02 19:07:00,4,32.27,15.54,113.54,False,0,待发货,已拒绝,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6137,970,388,2026-03-17 21:20:00,2026-03-17 21:28:00,3,48.46,3.27,142.11,False,1,未知,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6138,1692,225,2026-04-23 14:43:00,2026-04-23 15:59:00,4,64.27,0.0,257.08,False,2,待发货,已拒绝,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6139,955,229,2026-05-09 19:39:00,,1,115.11,12.35,102.76,False,0,已签收,无,未知,python-requests/2.28.1
6141,1395,91,2026-03-03 23:00:00,2026-03-04 01:00:00,5,136.64,0.0,683.2,True,1,未知,无,iOS,python-requests/2.28.1
6142,169,155,2026-05-29 21:42:00,2026-05-29 22:03:00,4,119.29,15.8,461.36,False,0,已发货,已拒绝,iOS,python-requests/2.28.1
6143,203,507,2026-04-19 00:16:00,2026-04-19 01:48:00,4,76.48,13.73,292.19,False,2,已发货,已拒绝,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6144,1365,193,2026-03-07 19:25:00,2026-03-07 20:05:00,5,84.73,4.12,419.53,True,1,待发货,已退款,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6145,1357,169,2026-03-21 21:07:00,,5,56.38,1.72,280.18,False,0,待发货,无,未知,random gibberish string @#$%
6146,1569,464,2026-04-11 20:11:00,2026-04-11 21:00:00,1,93.38,8.15,85.23,False,2,退货中,申请中,未知,python-requests/2.28.1
6147,1960,49,2026-03-23 22:15:00,2026-03-23 23:37:00,4,115.1,18.82,441.58,False,2,未知,无,未知,
6148,827,189,2026-05-14 07:03:00,2026-05-14 07:43:00,5,74.46,4.26,368.04,True,4,未知,申请中,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6149,566,96,2026-04-22 12:55:00,2026-04-22 13:36:00,3,44.61,8.14,125.69,True,4,退货中,已拒绝,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6150,1841,423,2026-03-26 21:36:00,2026-03-26 21:55:00,1,146.75,19.43,127.32,True,4,已发货,已拒绝,Android,
6151,946,469,2026-05-06 18:19:00,2026-05-06 19:53:00,2,123.01,7.64,238.38,True,1,已签收,已拒绝,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6152,1343,5,2026-04-08 17:12:00,2026-04-08 18:27:00,4,91.9,8.01,359.59,False,2,未知,已退款,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6153,553,69,2026-03-13 13:43:00,,4,77.61,0.0,310.44,False,1,已发货,无,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6154,169,287,2026-03-25 22:14:00,2026-03-25 22:41:00,4,36.98,1.67,146.25,True,3,已签收,申请中,未知,python-requests/2.28.1
6156,600,512,2026-05-30 15:27:00,2026-05-30 16:41:00,4,33.42,11.73,121.95,False,0,未知,申请中,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6158,575,80,2026-05-20 23:14:00,2026-05-20 23:36:00,3,117.72,11.62,341.54,True,4,待发货,申请中,iOS,random gibberish string @#$%
6160,1043,359,2026-05-25 11:30:00,2026-05-25 12:18:00,3,36.98,0.0,110.94,True,2,待发货,申请中,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6162,1372,145,2026-03-09 23:36:00,2026-03-10 00:13:00,5,144.16,18.07,702.73,False,0,未知,已退款,未知,python-requests/2.28.1
6166,830,148,2026-04-16 18:21:00,2026-04-16 19:46:00,5,96.49,0.0,482.45,False,2,未知,无,iOS,
6167,1565,324,2026-05-02 21:14:00,2026-05-02 22:56:00,1,55.05,7.34,47.71,False,2,待发货,无,未知,
6168,1450,215,2026-04-05 14:22:00,2026-04-05 16:00:00,5,25.15,4.34,121.41,False,2,退货中,已退款,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6169,168,214,2026-04-01 21:25:00,2026-04-01 21:54:00,3,41.81,14.63,110.8,True,1,退货中,已拒绝,未知,
6170,1955,40,2026-04-22 19:44:00,2026-04-22 21:36:00,2,131.5,17.3,245.7,False,0,退货中,申请中,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6171,1869,153,2026-04-16 00:13:00,2026-04-16 01:00:00,2,52.89,0.62,105.16,True,5,未知,无,Android,python-requests/2.28.1
6172,1325,173,2026-04-17 18:13:00,2026-04-17 20:09:00,3,146.65,14.19,425.76,True,4,已签收,已退款,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6173,1228,309,2026-04-20 16:21:00,2026-04-20 17:12:00,5,76.3,10.03,371.47,True,1,未知,无,未知,random gibberish string @#$%
6174,1699,410,2026-05-13 23:18:00,2026-05-14 00:04:00,3,39.82,13.65,105.81,True,4,未知,申请中,iOS,random gibberish string @#$%
6175,1437,295,2026-05-29 02:14:00,,1,44.94,2.95,41.99,True,4,已签收,申请中,未知,random gibberish string @#$%
6176,769,515,2027-05-25 00:00:00,2027-05-25 01:00:00,4,32.12185612838782,17.97,110.52,False,1,已签收,申请中,iOS,python-requests/2.28.1
6177,573,143,2026-05-11 04:00:00,2026-05-11 04:55:00,3,115.45,0.0,346.35,False,0,未知,已拒绝,Android,
6178,648,488,2026-03-14 20:44:00,,1,37.38,9.84,27.54,False,1,未知,无,未知,
6179,730,405,2026-05-20 20:20:00,2026-05-20 20:50:00,4,31.23,4.5,120.42,False,0,待发货,已退款,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6180,752,322,2026-04-09 22:00:00,,4,68.62,13.25,261.23,False,0,未知,已拒绝,PC,random gibberish string @#$%
6181,1200,400,2026-04-06 19:04:00,2026-04-06 20:21:00,5,34.09,10.45,160.0,False,2,退货中,已拒绝,未知,python-requests/2.28.1
6182,874,263,2026-04-12 23:52:00,,1,54.38,8.37,46.01,False,0,待发货,申请中,Android,python-requests/2.28.1
6183,138,457,2026-04-13 23:00:00,,2,82.9,3.78,162.02,False,1,未知,已退款,Android,
6184,480,296,2026-03-09 20:35:00,2026-03-09 22:25:00,5,52.48,5.45,256.95,False,1,未知,已退款,未知,
6186,1540,149,2026-04-08 22:20:00,2026-04-08 22:34:00,5,122.44,14.71,597.49,False,1,待发货,已拒绝,iOS,random gibberish string @#$%
6188,738,223,2026-04-19 23:29:00,2026-04-20 00:27:00,4,38.65,0.0,154.6,False,0,退货中,无,未知,random gibberish string @#$%
6189,1048,350,2026-03-29 18:23:00,,3,56.64,16.07,153.85,False,1,已签收,已拒绝,未知,
6190,1258,438,2026-03-19 06:25:00,2026-03-19 07:22:00,5,73.81,11.31,357.74,False,0,待发货,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6194,294,366,2026-04-22 20:15:00,2026-04-22 20:50:00,5,34.09,0.22,170.23,True,4,未知,已退款,未知,python-requests/2.28.1
6196,91,63,2026-05-07 18:51:00,,4,148.08,8.04,584.28,False,0,待发货,已拒绝,iOS,random gibberish string @#$%
6201,1243,486,2026-04-18 00:52:00,2026-04-18 02:49:00,5,105.12,0.0,525.6,False,1,已签收,已拒绝,PC,
6203,115,348,2026-05-01 19:52:00,2026-05-01 20:16:00,5,68.5,11.32,331.18,False,2,已发货,无,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6204,1637,207,2026-04-09 21:19:00,2026-04-09 22:24:00,5,32.43,15.78,146.37,True,4,未知,已退款,未知,python-requests/2.28.1
6207,1576,389,2026-05-03 23:21:00,2026-05-04 00:02:00,3,24.26,2.82,69.96,True,2,待发货,已退款,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6208,1597,229,2026-03-19 19:38:00,2026-03-19 20:29:00,3,115.11,11.17,334.16,True,4,已发货,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6209,614,16,2026-04-22 23:51:00,,5,79.43,11.16,385.99,True,1,退货中,申请中,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6210,100,173,2026-03-19 14:33:00,2026-03-19 14:45:00,5,146.65,3.87,729.38,False,1,退货中,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6211,203,434,2026-03-01 14:24:00,2026-03-01 14:51:00,1,156.34,10.11,146.23,True,4,未知,已退款,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6213,577,388,2026-03-14 20:48:00,2026-03-14 20:56:00,2,48.46,15.76,81.16,False,0,未知,已退款,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6214,1254,447,2026-05-23 20:49:00,2026-05-23 21:03:00,5,72.64,9.22,353.98,True,4,待发货,申请中,Android,
6216,1565,481,2026-03-03 21:29:00,,5,86.76,13.28,420.52,False,2,已发货,已拒绝,未知,python-requests/2.28.1
6217,546,213,2026-04-13 23:47:00,2026-04-14 00:42:00,5,68.09,6.92,333.53,True,4,退货中,已退款,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6218,780,121,2026-05-29 00:05:00,2026-05-29 00:41:00,5,77.22,2.81,383.29,True,4,待发货,无,PC,python-requests/2.28.1
6220,865,229,2026-03-18 23:57:00,2026-03-19 01:38:00,3,115.11,18.13,327.2,False,0,待发货,已退款,iOS,
6222,1515,505,2026-04-19 20:29:00,2026-04-19 20:50:00,5,42.87,15.97,198.38,False,0,未知,已退款,PC,python-requests/2.28.1
6223,1569,78,2026-04-06 07:11:00,2026-04-06 07:27:00,4,117.37,0.99,468.49,False,1,退货中,已退款,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6224,188,306,2026-05-08 16:17:00,2026-05-08 17:05:00,2,15.94,2.28,29.6,False,1,未知,无,PC,random gibberish string @#$%
6225,1636,411,2026-05-04 19:20:00,2026-05-04 19:53:00,2,24.5,12.64,36.36,False,1,已签收,无,iOS,
6226,174,382,2026-03-31 22:52:00,2026-03-31 22:54:00,2,32.63,14.5,50.76,False,1,待发货,申请中,PC,random gibberish string @#$%
6227,1387,78,2026-05-31 20:05:00,2026-05-31 20:43:00,5,117.37,1.92,584.93,True,4,待发货,已退款,PC,
6228,1383,283,2026-04-08 22:10:00,2026-04-08 22:20:00,5,117.66,1.48,586.82,False,0,未知,已拒绝,PC,
6229,1733,455,2026-03-21 00:04:00,2026-03-21 01:18:00,4,169.22,14.96,661.92,False,0,待发货,已拒绝,PC,python-requests/2.28.1
6230,1067,236,2026-04-23 09:04:00,2026-04-23 10:45:00,3,110.35,18.1,312.95,False,2,退货中,已拒绝,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6231,735,43,2026-04-21 09:56:00,2026-04-21 10:50:00,1,140.64,6.5,134.14,False,1,未知,申请中,Android,
6232,1962,329,2026-05-11 07:47:00,2026-05-11 08:21:00,5,56.38,9.55,272.35,False,0,未知,已退款,Android,
6233,632,204,2026-05-01 11:53:00,2026-05-01 13:05:00,4,33.65,7.36,127.24,True,3,退货中,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6234,1749,146,2026-03-17 21:39:00,2026-03-17 21:46:00,5,81.51,13.84,393.71,True,3,已发货,已退款,未知,random gibberish string @#$%
6236,1413,353,2026-04-21 18:08:00,2026-04-21 18:26:00,4,28.45,0.61,113.19,True,3,未知,已拒绝,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6237,1624,124,2026-03-21 01:46:00,2026-03-21 02:29:00,2,50.6,0.15,101.05,False,2,待发货,无,Android,python-requests/2.28.1
6238,1148,327,2026-04-23 19:50:00,2026-04-23 20:47:00,4,22.08,11.29,77.03,False,2,未知,已拒绝,PC,random gibberish string @#$%
6239,316,382,2026-04-28 21:18:00,2026-04-28 21:19:00,5,32.63,15.12,148.03,False,1,已发货,申请中,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6240,849,390,2026-05-27 22:17:00,2026-05-27 22:43:00,4,30.29,15.49,105.67,False,0,未知,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6241,178,452,2026-04-12 18:22:00,2026-04-12 19:58:00,1,165.39,18.82,146.57,False,2,未知,已拒绝,Android,random gibberish string @#$%
6242,537,330,2026-03-20 03:15:00,2026-03-20 04:23:00,1,21.41,13.31,8.1,False,0,已发货,申请中,PC,python-requests/2.28.1
6244,746,437,2026-03-27 23:59:00,2026-03-28 00:34:00,3,120.87,9.73,352.88,True,3,已发货,无,PC,
6245,1089,201,2026-04-24 19:30:00,2026-04-24 19:53:00,1,66.52,13.35,53.17,False,0,已签收,无,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6246,1045,325,2026-04-07 18:42:00,2026-04-07 20:08:00,4,47.52,0.0,190.08,False,2,未知,无,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6247,686,273,2026-05-18 18:16:00,,3,117.77,9.62,343.69,True,4,已签收,已退款,iOS,
6248,586,83,2026-05-14 20:49:00,2026-05-14 22:07:00,3,89.46,0.0,268.38,True,3,待发货,无,未知,random gibberish string @#$%
6249,1413,162,2026-04-12 06:53:00,2026-04-12 07:46:00,4,105.88,19.55,403.97,False,2,退货中,无,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6250,783,474,2026-03-16 04:40:00,2026-03-16 05:19:00,3,147.94,8.66,435.16,True,1,未知,已拒绝,iOS,random gibberish string @#$%
6251,1741,202,2026-03-13 05:10:00,2026-03-13 06:46:00,1,82.67,7.8,74.87,False,0,已签收,已退款,iOS,python-requests/2.28.1
6252,1696,356,2026-03-16 17:59:00,2026-03-16 18:29:00,4,69.89,4.18,275.38,False,0,已发货,已拒绝,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6253,658,14,2026-03-30 22:16:00,2026-03-30 23:16:00,4,102.69,0.53,410.23,True,5,未知,无,未知,python-requests/2.28.1
6254,407,221,2026-03-20 20:15:00,2026-03-20 22:12:00,5,55.86,4.54,274.76,True,5,退货中,已退款,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6255,206,347,2026-05-08 18:14:00,2026-05-08 18:57:00,1,87.74,11.48,76.26,True,1,已发货,申请中,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6257,1477,311,2026-05-03 23:59:00,2026-05-04 00:33:00,4,54.63,10.05,208.47,True,1,退货中,申请中,iOS,random gibberish string @#$%
6258,1819,507,2026-03-17 17:05:00,2026-03-17 18:04:00,1,76.48,0.0,76.48,False,2,退货中,已退款,未知,
6259,642,267,2026-03-24 23:43:00,2026-03-25 00:43:00,1,90.45,16.34,74.11,False,0,已签收,已退款,未知,python-requests/2.28.1
6261,1146,282,2026-05-02 15:10:00,2026-05-02 16:02:00,3,91.08,18.36,254.88,True,1,退货中,已退款,PC,random gibberish string @#$%
6262,173,192,2026-04-10 22:51:00,2026-04-11 00:38:00,5,44.97,15.37,209.48,False,0,已签收,已退款,未知,python-requests/2.28.1
6263,1437,277,2026-04-06 12:41:00,2026-04-06 13:19:00,4,105.89,0.0,423.56,True,1,已签收,无,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6264,207,354,2026-05-17 19:13:00,2026-05-17 20:23:00,5,50.99,9.69,245.26,True,1,已发货,无,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6265,1869,282,2026-05-12 23:20:00,2026-05-13 00:47:00,4,91.08,19.95,344.37,True,4,已签收,无,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6266,1153,411,2026-04-12 07:15:00,2026-04-12 07:49:00,4,24.5,13.42,84.58,True,4,未知,已拒绝,未知,python-requests/2.28.1
6267,694,127,2026-03-26 08:52:00,2026-03-26 10:31:00,4,30.01,8.14,111.9,True,1,未知,无,iOS,
6269,1446,180,2026-03-28 15:15:00,2026-03-28 16:40:00,3,112.87,2.98,335.63,False,2,未知,已拒绝,iOS,random gibberish string @#$%
6271,753,386,2026-03-06 22:30:00,2026-03-06 23:34:00,3,46.27,19.56,119.25,False,2,已发货,无,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6272,472,2,2026-03-28 18:55:00,2026-03-28 20:16:00,4,74.95,7.62,292.18,False,1,已发货,已拒绝,未知,
6273,1772,97,2026-05-30 09:16:00,2026-05-30 09:25:00,1,79.6,7.97,71.63,True,1,已签收,申请中,未知,
6274,702,467,2026-05-17 23:47:00,2026-05-17 23:49:00,2,100.33,11.97,188.69,True,1,已发货,申请中,未知,
6275,1097,449,2026-03-25 06:59:00,2026-03-25 08:06:00,3,169.79,17.45,491.92,False,0,未知,无,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6276,1686,139,2026-03-16 11:57:00,2026-03-16 13:11:00,3,87.86,3.84,259.74,True,5,已发货,无,iOS,random gibberish string @#$%
6278,1117,172,2026-04-04 17:32:00,2026-04-04 17:37:00,2,64.74,4.76,124.72,True,5,退货中,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6280,569,40,2024-10-11 00:00:00,2024-10-11 00:32:00,3,131.5,2.22,392.28,True,2,未知,无,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6281,850,222,2026-04-19 11:58:00,,2,92.64,0.0,185.28,False,2,已发货,无,未知,random gibberish string @#$%
6284,1190,107,2026-03-24 00:59:00,2026-03-24 02:53:00,2,122.8,2.38,243.22,True,5,已签收,无,Android,
6285,233,445,2026-05-28 17:50:00,2026-05-28 19:46:00,3,105.3,1.83,314.07,False,2,已发货,已退款,iOS,random gibberish string @#$%
6286,1975,126,2026-04-05 00:05:00,2026-04-05 00:45:00,2,109.9,3.92,215.88,True,2,退货中,已拒绝,Android,
6287,259,321,2026-05-16 23:19:00,2026-05-17 00:16:00,2,56.37,15.74,97.0,False,1,未知,无,Android,python-requests/2.28.1
6288,1597,313,2026-04-24 04:07:00,2026-04-24 04:43:00,4,86.11,19.86,324.58,True,1,已发货,无,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6290,783,98,2026-04-20 19:41:00,2026-04-20 19:45:00,5,45.14,0.0,225.7,False,2,未知,已退款,iOS,python-requests/2.28.1
6291,1525,53,2026-04-28 14:25:00,2026-04-28 16:19:00,5,129.52,0.0,647.6,False,2,未知,无,PC,python-requests/2.28.1
6292,1509,113,2026-03-08 20:05:00,,1,139.42,14.65,124.77,True,1,退货中,已退款,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6293,1131,389,2026-03-19 00:22:00,2026-03-19 01:03:00,1,24.26,18.95,5.31,False,1,退货中,已拒绝,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6294,1080,193,2026-04-26 19:04:00,2026-04-26 20:23:00,5,84.73,3.79,419.86,False,1,已发货,申请中,PC,python-requests/2.28.1
6296,568,24,2026-04-30 14:32:00,2026-04-30 14:52:00,5,102.2,14.54,496.46,False,0,未知,无,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6298,2011,355,2026-04-08 23:12:00,2026-04-09 00:38:00,3,31.21,13.79,79.84,True,3,已签收,无,PC,random gibberish string @#$%
6299,323,166,2026-05-19 21:55:00,2026-05-19 22:13:00,4,146.65,6.59,580.01,False,1,退货中,无,未知,
6300,584,213,2026-05-20 08:47:00,2026-05-20 10:21:00,2,68.09,17.4,118.78,True,5,已签收,已退款,未知,random gibberish string @#$%
6301,542,256,2026-04-12 09:08:00,2026-04-12 09:10:00,2,65.23,3.69,126.77,False,2,未知,已拒绝,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6302,594,463,2026-04-14 20:24:00,2026-04-14 20:51:00,2,157.18,0.0,314.36,True,4,退货中,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6304,445,337,2026-03-15 22:49:00,2026-03-16 00:21:00,5,28.88,17.62,126.78,True,4,未知,已退款,iOS,python-requests/2.28.1
6306,693,283,2026-03-28 22:25:00,2026-03-28 23:49:00,4,117.66,8.75,461.89,False,0,未知,已拒绝,iOS,random gibberish string @#$%
6308,1152,432,2026-05-17 22:20:00,2026-05-17 22:36:00,4,69.65,11.47,267.13,False,2,待发货,已退款,iOS,python-requests/2.28.1
6309,1777,359,2026-04-07 23:52:00,2026-04-08 00:39:00,5,36.98,0.0,184.9,False,0,未知,申请中,PC,python-requests/2.28.1
6310,225,502,2026-03-29 20:05:00,2026-03-29 21:28:00,4,73.65,0.95,293.65,True,5,未知,申请中,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6312,156,295,2026-03-01 16:27:00,2026-03-01 16:41:00,5,44.94,6.32,218.38,False,2,退货中,申请中,未知,random gibberish string @#$%
6313,1706,208,2026-05-27 12:57:00,2026-05-27 13:05:00,3,97.52,0.64,291.92,False,1,已签收,无,未知,python-requests/2.28.1
6314,1244,19,2026-04-23 21:12:00,2026-04-23 21:38:00,1,45.9,14.37,31.53,False,2,已发货,无,PC,
6315,1390,472,2026-04-03 08:00:00,2026-04-03 09:36:00,3,77.99,17.8,216.17,False,0,待发货,已退款,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6316,1249,112,2026-04-09 18:57:00,,4,80.01,0.71,319.33,False,0,已发货,无,未知,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6317,1759,294,2026-04-15 12:02:00,,3,50.56,7.83,143.85,True,2,已发货,无,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6319,1622,352,2026-05-05 23:00:00,2026-05-05 23:01:00,4,21.53,19.9,66.22,False,2,已发货,已退款,未知,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6323,2010,121,2026-05-23 20:08:00,2026-05-23 21:34:00,1,77.22,7.06,70.16,True,4,已签收,无,未知,
6325,51,337,2026-04-16 21:31:00,2026-04-16 23:27:00,2,28.88,0.0,57.76,True,1,已签收,已退款,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6327,1920,325,2026-04-06 10:05:00,2026-04-06 11:31:00,3,47.52,14.74,127.82,True,5,未知,已拒绝,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6328,1141,193,2026-04-19 17:46:00,2026-04-19 18:51:00,5,84.73,3.46,420.19,True,5,未知,无,Android,python-requests/2.28.1
6331,1886,156,2026-04-15 13:36:00,2026-04-15 14:44:00,3,62.68,13.58,174.46,True,2,待发货,无,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6333,1108,171,2026-04-04 18:28:00,2026-04-04 19:52:00,5,94.5,2.97,469.53,False,1,退货中,无,PC,
6335,146,491,2026-05-11 23:55:00,2026-05-12 00:47:00,4,53.51,19.51,194.53,True,3,未知,已拒绝,Android,
6336,1823,115,2026-05-28 18:49:00,2026-05-28 19:06:00,1,41.42,8.73,32.69,False,2,未知,已拒绝,未知,python-requests/2.28.1
6337,578,172,2026-05-16 18:30:00,2026-05-16 18:51:00,5,64.74,11.19,312.51,False,1,未知,申请中,PC,python-requests/2.28.1
6339,1304,465,2026-03-16 23:24:00,2026-03-16 23:41:00,2,60.47,17.9,103.04,False,1,已发货,无,Android,
6340,521,218,2026-05-07 07:18:00,2026-05-07 07:22:00,5,101.75,0.0,508.75,False,2,未知,已退款,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6341,1346,310,2026-04-30 15:09:00,2026-04-30 15:42:00,3,66.49,15.14,184.33,True,4,未知,无,PC,
6342,1403,400,2026-05-25 22:56:00,2026-05-25 23:37:00,2,34.09,4.34,63.84,True,1,待发货,无,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
6344,994,115,2026-04-06 21:36:00,2026-04-06 23:18:00,3,41.42,6.8,117.46,False,1,未知,申请中,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
6345,1069,448,2026-03-18 13:44:00,2026-03-18 13:47:00,1,53.57,12.63,40.94,True,1,已发货,申请中,未知,random gibberish string @#$%
6346,709,2,2026-05-27 18:29:00,2026-05-27 19:58:00,4,74.95,1.73,298.07,False,2,退货中,无,未知,python-requests/2.28.1
6348,99,191,2026-04-19 16:46:00,2026-04-19 18:10:00,2,42.87,15.29,70.45,False,0,已发货,申请中,PC,random gibberish string @#$%
