order_id,city,user_id,amount,price_band,category,is_promotion,discount_rate,is_group_buy,share_count,order_date
SZ_0767,深圳,U_SZ_0360,23.52,0-50元,母婴用品,True,17.2,False,0,2026-04-10
SZ_0768,深圳,U_SZ_0046,70.44,50-100元,服饰鞋帽,False,0.0,True,5,2026-05-21
SZ_0769,深圳,U_SZ_0426,43.14,0-50元,服饰鞋帽,True,8.3,True,2,2026-05-09
SZ_0770,深圳,U_SZ_0172,331.53,100元以上,服饰鞋帽,True,12.7,True,1,2026-03-04
SZ_0771,深圳,U_SZ_0071,89.27,50-100元,服饰鞋帽,True,5.2,False,0,2026-03-04
SZ_0772,深圳,U_SZ_0057,21.77,0-50元,服饰鞋帽,True,19.4,True,3,2026-05-11
SZ_0773,深圳,U_SZ_0195,95.72,50-100元,数码配件,True,14.1,False,0,2026-03-15
SZ_0774,深圳,U_SZ_0833,318.92,100元以上,数码配件,True,10.3,True,1,2026-05-25
SZ_0775,深圳,U_SZ_0505,307.59,100元以上,家居百货,True,13.0,True,4,2026-05-24
SZ_0776,深圳,U_SZ_0725,10.31,0-50元,服饰鞋帽,True,19.2,False,0,2026-03-27
SZ_0777,深圳,U_SZ_0018,43.42,0-50元,宠物用品,False,0.0,False,0,2026-04-16
SZ_0778,深圳,U_SZ_0833,95.59,50-100元,服饰鞋帽,True,7.3,False,0,2026-03-27
SZ_0779,深圳,U_SZ_0682,40.5,0-50元,服饰鞋帽,True,19.4,True,3,2026-03-06
SZ_0780,深圳,U_SZ_0372,49.68,0-50元,服饰鞋帽,True,6.1,False,0,2026-05-03
SZ_0781,深圳,U_SZ_0708,67.44,50-100元,服饰鞋帽,True,13.1,True,1,2026-03-09
SZ_0782,深圳,U_SZ_0236,431.54,100元以上,服饰鞋帽,True,19.6,True,1,2026-05-23
SZ_0783,深圳,U_SZ_0690,448.14,100元以上,服饰鞋帽,True,19.1,False,0,2026-05-02
SZ_0784,深圳,U_SZ_0684,14.41,0-50元,服饰鞋帽,True,14.6,False,0,2026-03-16
SZ_0785,深圳,U_SZ_0227,402.22,100元以上,美妆个护,True,18.1,False,0,2026-05-17
SZ_0786,深圳,U_SZ_0061,17.28,0-50元,服饰鞋帽,True,12.6,False,0,2026-03-18
SZ_0787,深圳,U_SZ_0674,57.53,50-100元,服饰鞋帽,True,14.9,False,0,2026-05-11
SZ_0788,深圳,U_SZ_0111,85.06,50-100元,母婴用品,True,18.2,False,0,2026-05-21
SZ_0789,深圳,U_SZ_0092,70.23,50-100元,服饰鞋帽,False,0.0,True,3,2026-03-21
SZ_0790,深圳,U_SZ_0706,40.18,0-50元,家居百货,True,5.1,True,3,2026-03-14
SZ_0791,深圳,U_SZ_0719,369.04,100元以上,服饰鞋帽,True,17.1,False,0,2026-05-09
SZ_0792,深圳,U_SZ_0436,34.45,0-50元,食品零食,True,16.6,False,0,2026-04-04
SZ_0793,深圳,U_SZ_0036,63.18,50-100元,服饰鞋帽,True,17.3,True,3,2026-05-04
SZ_0794,深圳,U_SZ_0634,56.59,50-100元,食品零食,True,11.5,False,0,2026-05-27
SZ_0795,深圳,U_SZ_0313,95.73,50-100元,服饰鞋帽,True,12.3,True,3,2026-03-11
SZ_0796,深圳,U_SZ_0454,34.75,0-50元,服饰鞋帽,True,11.8,False,0,2026-05-23
SZ_0797,深圳,U_SZ_0620,162.7,100元以上,家居百货,True,14.4,True,4,2026-04-19
SZ_0798,深圳,U_SZ_0508,34.02,0-50元,服饰鞋帽,True,10.9,False,0,2026-04-06
SZ_0799,深圳,U_SZ_0328,49.22,0-50元,服饰鞋帽,True,9.4,False,0,2026-05-06
SZ_0800,深圳,U_SZ_0087,50.72,50-100元,宠物用品,True,14.1,False,0,2026-04-19
SZ_0801,深圳,U_SZ_0612,25.61,0-50元,服饰鞋帽,True,11.0,True,2,2026-04-09
SZ_0802,深圳,U_SZ_0495,63.5,50-100元,宠物用品,True,14.5,False,0,2026-04-22
SZ_0803,深圳,U_SZ_0303,56.25,50-100元,服饰鞋帽,True,12.5,False,0,2026-05-27
SZ_0804,深圳,U_SZ_0089,12.52,0-50元,服饰鞋帽,False,0.0,False,0,2026-03-27
SZ_0805,深圳,U_SZ_0001,151.63,100元以上,服饰鞋帽,True,8.0,True,4,2026-03-05
SZ_0806,深圳,U_SZ_0185,87.26,50-100元,服饰鞋帽,True,14.0,False,0,2026-04-27
SZ_0807,深圳,U_SZ_0204,48.23,0-50元,服饰鞋帽,True,5.1,True,2,2026-04-12
SZ_0808,深圳,U_SZ_0236,165.95,100元以上,服饰鞋帽,True,18.8,True,5,2026-05-19
SZ_0809,深圳,U_SZ_0593,57.47,50-100元,服饰鞋帽,True,15.7,True,1,2026-03-19
SZ_0810,深圳,U_SZ_0032,62.91,50-100元,数码配件,True,16.9,True,1,2026-04-05
SZ_0811,深圳,U_SZ_0698,288.39,100元以上,数码配件,True,9.0,False,0,2026-03-26
SZ_0812,深圳,U_SZ_0047,262.95,100元以上,家居百货,True,13.2,False,0,2026-04-08
SZ_0813,深圳,U_SZ_0504,133.83,100元以上,服饰鞋帽,False,0.0,True,1,2026-03-28
SZ_0814,深圳,U_SZ_0824,78.29,50-100元,美妆个护,True,6.2,True,1,2026-03-06
SZ_0815,深圳,U_SZ_0791,69.14,50-100元,家居百货,True,11.1,False,0,2026-05-06
SZ_0816,深圳,U_SZ_0795,90.28,50-100元,数码配件,True,10.4,False,0,2026-04-06
SZ_0817,深圳,U_SZ_0148,221.39,100元以上,服饰鞋帽,True,15.5,False,0,2026-05-08
SZ_0818,深圳,U_SZ_0655,40.29,0-50元,服饰鞋帽,True,9.7,True,2,2026-03-17
SZ_0819,深圳,U_SZ_0567,66.35,50-100元,服饰鞋帽,True,12.9,False,0,2026-03-24
SZ_0820,深圳,U_SZ_0524,11.84,0-50元,服饰鞋帽,True,8.5,False,0,2026-03-24
SZ_0821,深圳,U_SZ_0046,155.59,100元以上,食品零食,True,11.5,False,0,2026-05-30
SZ_0822,深圳,U_SZ_0741,77.02,50-100元,食品零食,True,15.4,False,0,2026-03-11
SZ_0823,深圳,U_SZ_0400,52.78,50-100元,服饰鞋帽,True,15.3,False,0,2026-05-31
SZ_0824,深圳,U_SZ_0671,80.21,50-100元,服饰鞋帽,True,15.6,True,1,2026-05-24
SZ_0825,深圳,U_SZ_0004,43.66,0-50元,美妆个护,False,0.0,True,3,2026-03-29
SZ_0826,深圳,U_SZ_0392,56.09,50-100元,数码配件,True,18.8,True,5,2026-05-16
SZ_0827,深圳,U_SZ_0100,223.38,100元以上,服饰鞋帽,True,8.1,True,5,2026-05-01
SZ_0828,深圳,U_SZ_0169,339.23,100元以上,服饰鞋帽,True,8.6,True,5,2026-04-27
SZ_0829,深圳,U_SZ_0310,92.1,50-100元,服饰鞋帽,True,16.3,False,0,2026-05-21
SZ_0830,深圳,U_SZ_0735,22.06,0-50元,服饰鞋帽,True,15.7,False,0,2026-05-10
SZ_0831,深圳,U_SZ_0055,53.44,50-100元,服饰鞋帽,True,17.6,False,0,2026-04-21
SZ_0832,深圳,U_SZ_0622,448.59,100元以上,数码配件,True,10.5,False,0,2026-05-03
SZ_0833,深圳,U_SZ_0220,28.25,0-50元,母婴用品,True,12.4,True,1,2026-03-27
SZ_0834,深圳,U_SZ_0297,16.7,0-50元,服饰鞋帽,True,9.0,True,4,2026-03-02
SZ_0835,深圳,U_SZ_0224,84.29,50-100元,宠物用品,False,0.0,False,0,2026-05-07
SZ_0836,深圳,U_SZ_0227,294.45,100元以上,服饰鞋帽,True,17.9,True,4,2026-03-03
SZ_0837,深圳,U_SZ_0735,70.56,50-100元,食品零食,True,5.1,False,0,2026-04-18
SZ_0838,深圳,U_SZ_0124,44.19,0-50元,服饰鞋帽,True,18.0,True,5,2026-03-17
SZ_0839,深圳,U_SZ_0569,96.4,50-100元,家居百货,True,18.0,False,0,2026-05-01
SZ_0840,深圳,U_SZ_0012,366.9,100元以上,服饰鞋帽,True,16.9,False,0,2026-03-26
SZ_0841,深圳,U_SZ_0779,352.67,100元以上,服饰鞋帽,True,17.6,False,0,2026-05-24
SZ_0842,深圳,U_SZ_0097,26.09,0-50元,美妆个护,True,18.3,False,0,2026-03-30
SZ_0843,深圳,U_SZ_0593,20.09,0-50元,母婴用品,False,0.0,False,0,2026-04-05
SZ_0844,深圳,U_SZ_0360,296.85,100元以上,服饰鞋帽,True,9.6,False,0,2026-04-25
SZ_0845,深圳,U_SZ_0091,48.67,0-50元,服饰鞋帽,True,10.8,True,5,2026-05-27
SZ_0846,深圳,U_SZ_0641,85.38,50-100元,服饰鞋帽,True,19.1,False,0,2026-04-02
SZ_0847,深圳,U_SZ_0826,133.2,100元以上,美妆个护,True,13.7,False,0,2026-05-10
SZ_0848,深圳,U_SZ_0107,68.61,50-100元,母婴用品,True,8.7,False,0,2026-03-26
SZ_0849,深圳,U_SZ_0410,44.13,0-50元,服饰鞋帽,True,10.0,False,0,2026-05-02
SZ_0850,深圳,U_SZ_0074,75.98,50-100元,服饰鞋帽,True,8.1,False,0,2026-04-24
SZ_0851,深圳,U_SZ_0794,41.02,0-50元,服饰鞋帽,True,13.9,False,0,2026-03-29
SZ_0852,深圳,U_SZ_0134,294.39,100元以上,宠物用品,True,9.5,False,0,2026-05-02
SZ_0853,深圳,U_SZ_0097,34.31,0-50元,服饰鞋帽,True,17.7,True,1,2026-03-05
SZ_0854,深圳,U_SZ_0423,18.96,0-50元,服饰鞋帽,True,19.5,True,2,2026-03-26
SZ_0855,深圳,U_SZ_0003,274.79,100元以上,服饰鞋帽,True,19.9,False,0,2026-03-12
SZ_0856,深圳,U_SZ_0846,283.6,100元以上,服饰鞋帽,True,10.8,False,0,2026-04-02
SZ_0857,深圳,U_SZ_0351,80.28,50-100元,服饰鞋帽,True,17.0,False,0,2026-03-12
SZ_0858,深圳,U_SZ_0391,268.42,100元以上,服饰鞋帽,False,0.0,True,5,2026-05-13
SZ_0859,深圳,U_SZ_0122,61.56,50-100元,服饰鞋帽,False,0.0,False,0,2026-04-20
SZ_0860,深圳,U_SZ_0373,17.25,0-50元,服饰鞋帽,True,9.6,False,0,2026-03-08
SZ_0861,深圳,U_SZ_0636,69.35,50-100元,服饰鞋帽,False,0.0,False,0,2026-04-16
SZ_0862,深圳,U_SZ_0201,136.25,100元以上,家居百货,True,10.4,False,0,2026-05-19
SZ_0863,深圳,U_SZ_0854,45.06,0-50元,服饰鞋帽,True,15.2,True,5,2026-03-13
SZ_0864,深圳,U_SZ_0837,336.57,100元以上,服饰鞋帽,True,16.0,False,0,2026-03-01
SZ_0865,深圳,U_SZ_0564,248.4,100元以上,服饰鞋帽,True,15.3,False,0,2026-05-27
SZ_0866,深圳,U_SZ_0388,53.14,50-100元,宠物用品,True,14.1,True,3,2026-05-04
SZ_0867,深圳,U_SZ_0714,267.6,100元以上,家居百货,False,0.0,False,0,2026-03-28
SZ_0868,深圳,U_SZ_0502,447.5,100元以上,服饰鞋帽,True,12.4,True,2,2026-03-20
SZ_0869,深圳,U_SZ_0754,74.64,50-100元,服饰鞋帽,True,18.1,False,0,2026-04-03
SZ_0870,深圳,U_SZ_0454,72.22,50-100元,数码配件,True,8.9,False,0,2026-04-03
SZ_0871,深圳,U_SZ_0328,222.1,100元以上,家居百货,True,8.6,False,0,2026-04-02
SZ_0872,深圳,U_SZ_0615,85.85,50-100元,服饰鞋帽,True,10.5,False,0,2026-03-22
SZ_0873,深圳,U_SZ_0658,77.96,50-100元,服饰鞋帽,True,12.9,False,0,2026-03-30
SZ_0874,深圳,U_SZ_0538,66.64,50-100元,服饰鞋帽,True,17.2,True,1,2026-05-01
SZ_0875,深圳,U_SZ_0192,19.18,0-50元,服饰鞋帽,True,10.6,False,0,2026-03-25
SZ_0876,深圳,U_SZ_0284,142.3,100元以上,服饰鞋帽,True,19.6,False,0,2026-05-29
SZ_0877,深圳,U_SZ_0361,110.21,100元以上,服饰鞋帽,True,19.5,False,0,2026-03-12
SZ_0878,深圳,U_SZ_0106,45.2,0-50元,服饰鞋帽,True,15.6,False,0,2026-04-10
SZ_0879,深圳,U_SZ_0596,39.52,0-50元,服饰鞋帽,True,8.5,False,0,2026-05-20
SZ_0880,深圳,U_SZ_0808,60.1,50-100元,服饰鞋帽,True,9.2,False,0,2026-05-28
SZ_0881,深圳,U_SZ_0498,237.93,100元以上,服饰鞋帽,True,8.3,False,0,2026-03-18
SZ_0882,深圳,U_SZ_0777,41.35,0-50元,美妆个护,True,10.0,True,1,2026-05-30
SZ_0883,深圳,U_SZ_0046,90.91,50-100元,服饰鞋帽,True,5.3,False,0,2026-04-25
SZ_0884,深圳,U_SZ_0607,76.67,50-100元,美妆个护,True,6.7,True,5,2026-04-03
SZ_0885,深圳,U_SZ_0090,266.52,100元以上,美妆个护,True,7.9,True,1,2026-04-24
SZ_0886,深圳,U_SZ_0541,18.6,0-50元,服饰鞋帽,True,10.6,False,0,2026-04-30
SZ_0887,深圳,U_SZ_0703,92.75,50-100元,服饰鞋帽,True,10.2,False,0,2026-05-22
SZ_0888,深圳,U_SZ_0444,11.27,0-50元,数码配件,True,11.1,False,0,2026-04-12
SZ_0889,深圳,U_SZ_0164,121.16,100元以上,服饰鞋帽,True,15.5,False,0,2026-03-16
SZ_0890,深圳,U_SZ_0113,61.96,50-100元,数码配件,False,0.0,False,0,2026-05-12
SZ_0891,深圳,U_SZ_0105,29.68,0-50元,服饰鞋帽,True,13.8,False,0,2026-05-26
SZ_0892,深圳,U_SZ_0711,438.11,100元以上,母婴用品,True,19.0,False,0,2026-04-12
SZ_0893,深圳,U_SZ_0657,98.96,50-100元,服饰鞋帽,True,5.7,False,0,2026-04-21
SZ_0894,深圳,U_SZ_0210,94.32,50-100元,家居百货,True,12.4,False,0,2026-05-07
SZ_0895,深圳,U_SZ_0234,338.26,100元以上,服饰鞋帽,True,9.0,False,0,2026-03-02
SZ_0896,深圳,U_SZ_0695,43.66,0-50元,服饰鞋帽,True,18.9,True,3,2026-05-28
SZ_0897,深圳,U_SZ_0121,21.64,0-50元,服饰鞋帽,True,7.8,True,1,2026-03-25
SZ_0898,深圳,U_SZ_0758,293.93,100元以上,家居百货,True,14.9,True,3,2026-04-01
SZ_0899,深圳,U_SZ_0274,249.81,100元以上,数码配件,True,14.4,False,0,2026-04-03
SZ_0900,深圳,U_SZ_0205,292.79,100元以上,美妆个护,True,19.9,False,0,2026-03-04
SZ_0901,深圳,U_SZ_0434,440.1,100元以上,服饰鞋帽,True,10.6,True,3,2026-03-20
SZ_0902,深圳,U_SZ_0134,89.06,50-100元,服饰鞋帽,True,8.1,False,0,2026-03-05
SZ_0903,深圳,U_SZ_0252,79.91,50-100元,美妆个护,True,8.3,False,0,2026-03-22
SZ_0904,深圳,U_SZ_0451,98.22,50-100元,服饰鞋帽,False,0.0,False,0,2026-03-04
SZ_0905,深圳,U_SZ_0475,79.66,50-100元,数码配件,True,16.9,True,2,2026-05-27
SZ_0906,深圳,U_SZ_0335,16.53,0-50元,服饰鞋帽,True,14.4,True,1,2026-05-11
SZ_0907,深圳,U_SZ_0394,21.69,0-50元,服饰鞋帽,True,13.0,False,0,2026-05-28
SZ_0908,深圳,U_SZ_0244,144.21,100元以上,食品零食,True,6.9,False,0,2026-05-12
SZ_0909,深圳,U_SZ_0455,119.57,100元以上,食品零食,True,15.6,True,5,2026-04-15
SZ_0910,深圳,U_SZ_0278,269.89,100元以上,服饰鞋帽,True,17.2,False,0,2026-03-20
SZ_0911,深圳,U_SZ_0161,215.33,100元以上,美妆个护,True,17.4,True,1,2026-05-08
SZ_0912,深圳,U_SZ_0601,92.98,50-100元,服饰鞋帽,True,7.1,False,0,2026-03-17
SZ_0913,深圳,U_SZ_0429,97.83,50-100元,服饰鞋帽,True,10.4,False,0,2026-05-27
SZ_0914,深圳,U_SZ_0055,374.2,100元以上,美妆个护,True,18.6,False,0,2026-04-01
SZ_0915,深圳,U_SZ_0760,143.38,100元以上,服饰鞋帽,True,17.5,True,3,2026-04-03
SZ_0916,深圳,U_SZ_0568,69.38,50-100元,美妆个护,True,17.4,False,0,2026-05-05
SZ_0917,深圳,U_SZ_0671,86.97,50-100元,家居百货,True,16.1,False,0,2026-03-18
SZ_0918,深圳,U_SZ_0610,26.29,0-50元,服饰鞋帽,True,10.0,False,0,2026-04-22
SZ_0919,深圳,U_SZ_0524,221.33,100元以上,服饰鞋帽,True,16.6,True,3,2026-05-05
SZ_0920,深圳,U_SZ_0308,12.48,0-50元,数码配件,True,7.3,False,0,2026-04-12
SZ_0921,深圳,U_SZ_0379,91.82,50-100元,美妆个护,False,0.0,True,5,2026-03-24
SZ_0922,深圳,U_SZ_0495,85.4,50-100元,服饰鞋帽,True,7.2,True,5,2026-04-01
SZ_0923,深圳,U_SZ_0292,80.78,50-100元,服饰鞋帽,True,9.3,True,3,2026-05-16
SZ_0924,深圳,U_SZ_0447,65.53,50-100元,美妆个护,True,18.4,False,0,2026-03-14
SZ_0925,深圳,U_SZ_0338,59.87,50-100元,服饰鞋帽,True,14.9,False,0,2026-03-20
SZ_0926,深圳,U_SZ_0309,61.05,50-100元,母婴用品,True,11.5,True,1,2026-04-18
SZ_0927,深圳,U_SZ_0203,16.19,0-50元,数码配件,True,7.2,False,0,2026-04-16
SZ_0928,深圳,U_SZ_0283,429.67,100元以上,家居百货,False,0.0,False,0,2026-03-26
SZ_0929,深圳,U_SZ_0570,46.26,0-50元,美妆个护,True,10.1,False,0,2026-04-13
SZ_0930,深圳,U_SZ_0446,21.59,0-50元,服饰鞋帽,False,0.0,False,0,2026-04-16
SZ_0931,深圳,U_SZ_0496,435.38,100元以上,服饰鞋帽,True,19.5,True,3,2026-05-24
SZ_0932,深圳,U_SZ_0777,401.23,100元以上,服饰鞋帽,True,13.4,False,0,2026-04-15
SZ_0933,深圳,U_SZ_0301,49.54,0-50元,数码配件,True,12.5,False,0,2026-03-07
SZ_0934,深圳,U_SZ_0641,28.95,0-50元,服饰鞋帽,True,12.1,True,2,2026-03-12
SZ_0935,深圳,U_SZ_0249,259.88,100元以上,服饰鞋帽,True,10.8,True,5,2026-05-27
SZ_0936,深圳,U_SZ_0560,333.88,100元以上,服饰鞋帽,True,19.3,False,0,2026-05-04
SZ_0937,深圳,U_SZ_0081,83.96,50-100元,母婴用品,True,16.9,False,0,2026-05-16
SZ_0938,深圳,U_SZ_0195,24.78,0-50元,服饰鞋帽,True,11.1,True,5,2026-05-30
SZ_0939,深圳,U_SZ_0602,86.68,50-100元,美妆个护,False,0.0,False,0,2026-05-03
SZ_0940,深圳,U_SZ_0174,46.39,0-50元,美妆个护,True,13.2,False,0,2026-05-06
SZ_0941,深圳,U_SZ_0102,448.0,100元以上,服饰鞋帽,True,8.2,True,4,2026-05-06
SZ_0942,深圳,U_SZ_0557,244.27,100元以上,服饰鞋帽,True,16.2,True,2,2026-03-02
SZ_0943,深圳,U_SZ_0493,30.5,0-50元,服饰鞋帽,True,16.1,False,0,2026-04-07
SZ_0944,深圳,U_SZ_0199,86.4,50-100元,服饰鞋帽,True,5.4,False,0,2026-05-11
SZ_0945,深圳,U_SZ_0336,367.74,100元以上,数码配件,True,11.5,True,5,2026-05-23
SZ_0946,深圳,U_SZ_0319,84.15,50-100元,服饰鞋帽,True,17.8,True,5,2026-03-22
SZ_0947,深圳,U_SZ_0813,72.29,50-100元,服饰鞋帽,False,0.0,True,5,2026-03-28
SZ_0948,深圳,U_SZ_0670,85.16,50-100元,服饰鞋帽,True,10.0,False,0,2026-04-09
SZ_0949,深圳,U_SZ_0569,34.6,0-50元,服饰鞋帽,True,10.7,False,0,2026-03-02
SZ_0950,深圳,U_SZ_0828,381.82,100元以上,服饰鞋帽,False,0.0,True,4,2026-05-25
SZ_0951,深圳,U_SZ_0801,97.94,50-100元,服饰鞋帽,False,0.0,True,2,2026-05-13
SZ_0952,深圳,U_SZ_0503,185.05,100元以上,数码配件,True,18.2,True,4,2026-05-11
SZ_0953,深圳,U_SZ_0055,46.13,0-50元,服饰鞋帽,True,12.3,False,0,2026-04-04
SZ_0954,深圳,U_SZ_0508,336.42,100元以上,服饰鞋帽,True,12.4,True,5,2026-04-11
SZ_0955,深圳,U_SZ_0692,52.57,50-100元,服饰鞋帽,True,13.8,False,0,2026-04-11
SZ_0956,深圳,U_SZ_0395,331.91,100元以上,美妆个护,True,16.9,True,4,2026-05-04
SZ_0957,深圳,U_SZ_0767,50.11,50-100元,家居百货,True,17.7,True,4,2026-05-21
SZ_0958,深圳,U_SZ_0170,71.22,50-100元,美妆个护,False,0.0,True,4,2026-03-29
SZ_0959,深圳,U_SZ_0182,68.38,50-100元,服饰鞋帽,False,0.0,True,3,2026-04-02
SZ_0960,深圳,U_SZ_0141,21.67,0-50元,服饰鞋帽,True,11.5,True,1,2026-04-17
SZ_0961,深圳,U_SZ_0419,23.03,0-50元,美妆个护,True,19.6,True,1,2026-04-13
SZ_0962,深圳,U_SZ_0270,55.06,50-100元,服饰鞋帽,True,13.2,True,1,2026-05-20
SZ_0963,深圳,U_SZ_0421,419.35,100元以上,家居百货,True,12.5,False,0,2026-04-24
SZ_0964,深圳,U_SZ_0213,171.68,100元以上,家居百货,True,15.4,True,3,2026-03-17
SZ_0965,深圳,U_SZ_0631,13.83,0-50元,服饰鞋帽,False,0.0,False,0,2026-05-04
SZ_0966,深圳,U_SZ_0274,357.84,100元以上,服饰鞋帽,True,7.3,False,0,2026-05-07
SZ_0967,深圳,U_SZ_0371,95.01,50-100元,美妆个护,True,9.4,False,0,2026-04-22
SZ_0968,深圳,U_SZ_0098,51.05,50-100元,家居百货,True,15.5,True,5,2026-04-24
SZ_0969,深圳,U_SZ_0046,380.62,100元以上,服饰鞋帽,False,0.0,False,0,2026-03-25
SZ_0970,深圳,U_SZ_0227,93.37,50-100元,美妆个护,True,18.5,False,0,2026-03-16
SZ_0971,深圳,U_SZ_0602,13.07,0-50元,服饰鞋帽,True,18.3,True,4,2026-05-10
SZ_0972,深圳,U_SZ_0291,66.96,50-100元,食品零食,True,20.0,True,2,2026-03-06
SZ_0973,深圳,U_SZ_0360,34.38,0-50元,服饰鞋帽,True,6.3,False,0,2026-04-22
SZ_0974,深圳,U_SZ_0523,52.16,50-100元,服饰鞋帽,True,18.6,False,0,2026-04-13
SZ_0975,深圳,U_SZ_0056,40.51,0-50元,服饰鞋帽,True,10.1,False,0,2026-03-18
SZ_0976,深圳,U_SZ_0365,70.26,50-100元,宠物用品,True,11.8,True,1,2026-03-01
SZ_0977,深圳,U_SZ_0474,395.91,100元以上,食品零食,True,5.6,False,0,2026-04-10
SZ_0978,深圳,U_SZ_0830,370.41,100元以上,母婴用品,True,6.4,True,5,2026-03-26
SZ_0979,深圳,U_SZ_0018,19.64,0-50元,数码配件,True,17.1,False,0,2026-03-30
SZ_0980,深圳,U_SZ_0339,68.53,50-100元,服饰鞋帽,True,15.5,False,0,2026-04-23
SZ_0981,深圳,U_SZ_0033,52.8,50-100元,服饰鞋帽,True,7.2,True,5,2026-03-30
SZ_0982,深圳,U_SZ_0588,17.07,0-50元,美妆个护,True,12.9,True,3,2026-03-15
SZ_0983,深圳,U_SZ_0517,38.83,0-50元,服饰鞋帽,True,14.8,True,3,2026-05-09
SZ_0984,深圳,U_SZ_0230,22.64,0-50元,服饰鞋帽,True,9.3,False,0,2026-04-01
SZ_0985,深圳,U_SZ_0477,171.08,100元以上,服饰鞋帽,True,15.6,True,3,2026-03-25
SZ_0986,深圳,U_SZ_0239,118.53,100元以上,服饰鞋帽,True,9.2,False,0,2026-04-03
SZ_0987,深圳,U_SZ_0063,72.45,50-100元,美妆个护,True,16.8,True,3,2026-04-26
SZ_0988,深圳,U_SZ_0218,17.36,0-50元,美妆个护,True,7.5,False,0,2026-03-29
SZ_0989,深圳,U_SZ_0384,319.66,100元以上,服饰鞋帽,True,11.7,False,0,2026-05-09
SZ_0990,深圳,U_SZ_0758,55.42,50-100元,服饰鞋帽,True,5.6,False,0,2026-05-03
SZ_0991,深圳,U_SZ_0356,37.58,0-50元,服饰鞋帽,True,15.5,False,0,2026-05-27
SZ_0992,深圳,U_SZ_0735,412.37,100元以上,服饰鞋帽,True,14.1,False,0,2026-04-01
SZ_0993,深圳,U_SZ_0617,74.41,50-100元,服饰鞋帽,True,9.3,False,0,2026-05-06
SZ_0994,深圳,U_SZ_0364,190.2,100元以上,服饰鞋帽,True,15.6,False,0,2026-04-07
SZ_0995,深圳,U_SZ_0510,442.69,100元以上,服饰鞋帽,True,17.6,False,0,2026-05-24
SZ_0996,深圳,U_SZ_0551,446.66,100元以上,家居百货,True,8.9,True,1,2026-04-30
SZ_0997,深圳,U_SZ_0678,212.12,100元以上,服饰鞋帽,False,0.0,True,1,2026-05-14
SZ_0998,深圳,U_SZ_0393,243.73,100元以上,数码配件,False,0.0,False,0,2026-05-24
SZ_0999,深圳,U_SZ_0028,386.68,100元以上,服饰鞋帽,True,12.7,False,0,2026-03-16
SZ_1000,深圳,U_SZ_0286,410.15,100元以上,数码配件,True,5.0,False,0,2026-05-15
SZ_1001,深圳,U_SZ_0512,101.22,100元以上,服饰鞋帽,True,5.7,False,0,2026-03-18
SZ_1002,深圳,U_SZ_0537,333.37,100元以上,服饰鞋帽,True,17.7,False,0,2026-05-28
SZ_1003,深圳,U_SZ_0138,91.16,50-100元,家居百货,True,6.3,False,0,2026-04-29
SZ_1004,深圳,U_SZ_0792,277.28,100元以上,家居百货,True,13.4,False,0,2026-05-23
SZ_1005,深圳,U_SZ_0371,418.07,100元以上,服饰鞋帽,True,12.4,True,3,2026-05-16
SZ_1006,深圳,U_SZ_0038,89.91,50-100元,美妆个护,False,0.0,False,0,2026-03-20
SZ_1007,深圳,U_SZ_0757,90.8,50-100元,家居百货,False,0.0,True,2,2026-05-12
SZ_1008,深圳,U_SZ_0366,89.85,50-100元,数码配件,True,14.1,True,1,2026-05-03
SZ_1009,深圳,U_SZ_0372,28.68,0-50元,服饰鞋帽,True,12.9,False,0,2026-03-25
SZ_1010,深圳,U_SZ_0512,77.55,50-100元,数码配件,True,12.4,False,0,2026-04-06
SZ_1011,深圳,U_SZ_0671,61.94,50-100元,家居百货,True,14.3,False,0,2026-04-12
SZ_1012,深圳,U_SZ_0182,60.81,50-100元,服饰鞋帽,True,13.7,False,0,2026-03-16
SZ_1013,深圳,U_SZ_0656,88.65,50-100元,家居百货,True,5.9,True,3,2026-04-24
SZ_1014,深圳,U_SZ_0590,57.44,50-100元,数码配件,True,6.3,False,0,2026-05-14
SZ_1015,深圳,U_SZ_0571,24.78,0-50元,美妆个护,True,6.1,False,0,2026-05-01
SZ_1016,深圳,U_SZ_0383,22.84,0-50元,服饰鞋帽,True,17.0,False,0,2026-05-01
SZ_1017,深圳,U_SZ_0503,23.18,0-50元,服饰鞋帽,True,7.6,True,3,2026-05-10
SZ_1018,深圳,U_SZ_0202,30.17,0-50元,服饰鞋帽,True,11.0,False,0,2026-05-15
SZ_1019,深圳,U_SZ_0085,68.42,50-100元,服饰鞋帽,True,7.5,True,5,2026-03-29
SZ_1020,深圳,U_SZ_0667,73.0,50-100元,服饰鞋帽,False,0.0,True,2,2026-05-12
SZ_1021,深圳,U_SZ_0334,86.06,50-100元,家居百货,True,16.4,False,0,2026-04-10
SZ_1022,深圳,U_SZ_0076,342.45,100元以上,服饰鞋帽,True,17.7,True,3,2026-03-27
SZ_1023,深圳,U_SZ_0707,334.26,100元以上,服饰鞋帽,True,8.1,True,1,2026-03-09
SZ_1024,深圳,U_SZ_0528,67.59,50-100元,家居百货,True,19.5,True,5,2026-04-04
SZ_1025,深圳,U_SZ_0191,41.49,0-50元,服饰鞋帽,True,10.6,False,0,2026-04-23
SZ_1026,深圳,U_SZ_0005,189.8,100元以上,服饰鞋帽,True,13.0,False,0,2026-04-28
