order_id,user_id,product_id,order_time,payment_time,quantity,unit_price,coupon_discount,total_amount,is_group_order,share_count,logistics_status,refund_status,device_type,user_agent
3960,1547,334,2026-03-12 05:31:00,2026-03-12 07:09:00,3.0,20.98,9.34,53.6,False,2,,已拒绝,,python-requests/2.28.1
3961,704,333,2026-03-27 22:39:00,2026-03-27 22:59:00,4.0,,16.76,,False,1,,,Android,python-requests/2.28.1
3962,1346,451,2026-04-21 21:22:00,2026-04-21 23:13:00,3.0,67.56,18.99,183.69,False,0,已发货,已退款,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
3963,1773,209,2026-04-30 22:44:00,2026-05-01 00:01:00,3.0,41.04,8.58,114.54,False,0,已签收,,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
3964,979,285,2026-04-12 20:23:00,2026-04-12 21:26:00,4.0,87.65,14.41,336.19,True,3,,已退款,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
3965,1807,455,2026-04-20 20:12:00,2026-04-20 21:29:00,1.0,169.22,0.53,168.69,True,2,,已拒绝,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
3966,1634,283,2026-03-14 06:42:00,,3.0,117.66,2.01,350.97,False,0,退货中,申请中,iOS,python-requests/2.28.1
3967,212,348,2026-05-12 23:54:00,2026-05-13 00:38:00,1.0,68.5,12.86,55.64,False,0,待发货,,Android,random gibberish string @#$%
3968,1317,88,2026-03-09 20:42:00,2026-03-09 21:05:00,3.0,119.82,-15.872992889178372,359.46,True,0,待发货,已拒绝,PC,python-requests/2.28.1
3969,1617,25,2026-04-14 22:28:00,2026-04-14 22:59:00,1.0,147.84,13.45,134.39,False,0,已签收,已拒绝,PC,
3970,1425,196,2026-03-07 17:02:00,2026-03-07 17:48:00,3.0,34.75,5.86,98.39,True,3,已签收,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
3971,846,133,2026-05-09 12:52:00,invalid_time_format,4.0,38.43,3.27,150.45,True,2,已签收,申请中,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
3972,720,28,2026-03-31 23:38:00,2026-04-01 01:30:00,5.0,46.24,18.58,212.62,False,2,已签收,已拒绝,,random gibberish string @#$%
3973,728,22,2026-05-11 18:54:00,2026-05-11 20:17:00,5.0,149.07,13.52,731.83,False,0,已发货,申请中,,python-requests/2.28.1
3974,185,510,2026-05-24 17:27:00,2026-05-24 18:06:00,3.0,38.14,7.11,107.31,False,1,已发货,已拒绝,,python-requests/2.28.1
3975,812,314,2026-05-13 22:09:00,,3.0,67.12,18.78,182.58,True,4,,已拒绝,iOS,
3976,838,31,2026-05-18 12:31:00,2026-05-18 14:21:00,3.0,37.09,4.41,106.86,True,5,已签收,,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
3977,1680,182,2026-04-27 20:36:00,2026-04-27 21:36:00,5.0,68.29,,341.45,True,4,,已拒绝,,
3978,1813,355,2026-05-29 21:25:00,2026-05-29 22:03:00,1.0,31.21,14.57,16.64,True,4,,,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
3979,1440,221,2026-04-14 15:02:00,2026-04-14 15:37:00,4.0,55.86,9.8,213.64,False,1,已签收,已拒绝,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
3980,1192,484,2026-04-30 04:04:00,2026-04-30 04:58:00,4.0,111.18,,444.72,True,0,,,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
3981,1803,178,2026-04-29 15:00:00,2026-04-29 15:03:00,2.0,142.89,4.64,281.14,True,1,,已退款,,
3982,136,26,2026-05-22 20:55:00,2026-05-22 21:33:00,5.0,55.89,16.93,262.52,False,1,已发货,,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
3983,1559,197,2026-04-23 16:09:00,2026-04-23 16:46:00,1.0,37.02,7.54,29.48,True,3,,已退款,Android,random gibberish string @#$%
3984,1829,419,2026-04-12 18:11:00,2026-04-12 19:03:00,3.0,52.35,6.92,150.13,False,2,退货中,,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
3985,384,130,2026-04-29 14:25:00,2026-04-29 16:09:00,3.0,136.42,8.11,401.15,True,3,退货中,,iOS,random gibberish string @#$%
3986,181,235,2026-04-18 01:18:00,2026-04-18 03:11:00,5.0,85.31,18.74,407.81,False,2,待发货,,iOS,
3987,238,44,2024-05-16 00:00:00,2024-05-16 01:22:00,3.0,126.82,7.78,372.68,True,5,已签收,已退款,,random gibberish string @#$%
3988,1866,388,2026-05-03 18:34:00,2026-05-03 20:09:00,-5.0,48.46,7.96,,False,2,待发货,,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
3989,732,107,2026-04-06 20:55:00,2026-04-06 21:23:00,1.0,122.8,5.12,117.68,True,4,,已退款,,python-requests/2.28.1
3990,939,30,2026-04-02 23:19:00,,5.0,97.86,6.88,482.42,False,1,已发货,,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
3991,1708,298,2026-04-22 15:47:00,2026-04-22 17:02:00,2.0,43.75,6.27,81.23,False,0,已签收,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
3992,1455,106,2026-04-21 12:37:00,2026-04-21 13:22:00,-5.0,133.67,-10.840028584883626,,True,4,,,Android,python-requests/2.28.1
3993,1300,343,2026-03-11 12:34:00,2026-03-11 13:44:00,2.0,74.86,13.08,136.64,True,1,退货中,,,random gibberish string @#$%
3994,566,324,2026-04-13 07:04:00,2026-04-13 08:21:00,1.0,55.05,16.19,38.86,False,0,待发货,,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
3995,1076,318,2026-05-15 21:00:00,2026-05-15 21:48:00,,42.68,10.73,,True,2,退货中,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
3996,390,280,2026-05-15 18:32:00,2026-05-15 19:25:00,1.0,113.87,10.57,103.3,False,2,已发货,申请中,iOS,random gibberish string @#$%
3997,1289,412,2026-04-27 22:13:00,2026-04-27 23:16:00,-5.0,55.48,10.32,,False,1,已发货,,,python-requests/2.28.1
3998,1972,403,2026-04-12 20:37:00,2026-04-12 22:07:00,3.0,60.38,-19.90275788165936,181.14,False,1,已签收,已拒绝,Android,python-requests/2.28.1
3999,540,334,2026-05-10 18:08:00,2026-05-10 18:09:00,5.0,20.98,7.7,97.2,True,3,待发货,,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4000,1673,268,2026-05-05 21:36:00,2026-05-05 21:49:00,5.0,100.52,6.73,495.87,False,2,已签收,已退款,iOS,
4001,872,510,2026-05-01 23:03:00,2026-05-02 00:55:00,4.0,38.14,5.21,147.35,False,0,待发货,已退款,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4002,906,129,2026-05-17 19:06:00,2026-05-17 20:21:00,3.0,96.35,1.84,287.21,False,0,退货中,已拒绝,,
4003,807,279,2026-03-05 21:18:00,2026-03-05 22:51:00,2.0,25.46,16.22,34.7,False,2,,已拒绝,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4004,780,62,2026-04-23 05:46:00,,2.0,82.44,16.28,148.6,True,1,待发货,,,random gibberish string @#$%
4005,998,165,2026-03-27 19:46:00,2026-03-27 20:33:00,1.0,71.96,3.65,68.31,True,5,,,Android,
4006,748,307,2027-08-01 00:00:00,2027-08-01 00:25:00,2.0,60.45,14.79,106.11,True,0,退货中,,PC,
4007,614,467,2026-04-18 19:12:00,2026-04-18 19:24:00,4.0,100.33,12.15,389.17,False,2,已签收,已拒绝,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4008,35,451,2026-04-30 21:33:00,2026-04-30 23:19:00,4.0,67.56,1.66,268.58,True,5,退货中,,Android,python-requests/2.28.1
4009,1513,512,2026-04-04 03:40:00,2026-04-04 04:17:00,2.0,33.42,16.15,50.69,True,2,已发货,已拒绝,,python-requests/2.28.1
4010,1513,257,2024-05-22 00:00:00,,3.0,,2.75,,False,2,待发货,已退款,PC,random gibberish string @#$%
4011,1239,100,2026-05-03 11:00:00,2026-05-03 12:24:00,4.0,124.01,18.49,477.55,False,2,退货中,已退款,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4012,1966,290,2026-05-24 19:46:00,2026-05-24 20:01:00,5.0,74.54,7.34,365.36,False,1,,申请中,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4013,1364,489,2026-04-23 22:19:00,2026-04-23 23:31:00,5.0,35.98,3.2,176.7,False,0,待发货,,Android,python-requests/2.28.1
4014,314,114,2026-05-05 23:39:00,2026-05-05 23:46:00,1.0,143.05,14.21,128.84,False,0,,,,random gibberish string @#$%
4015,1196,15,2024-01-10 00:00:00,2024-01-10 01:31:00,4.0,110.23,8.7,432.22,True,2,已发货,,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4016,78,488,2026-05-03 11:28:00,2026-05-03 12:00:00,,37.38,13.98,,False,0,,已退款,,
4017,1085,118,2026-04-09 12:35:00,2026-04-09 13:20:00,2.0,53.69,18.82,88.56,True,2,已签收,已拒绝,,
4018,990,172,2026-03-06 19:00:00,2026-03-06 19:02:00,1.0,64.74,13.95,50.79,False,0,待发货,,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4019,193,428,2026-05-14 20:35:00,2026-05-14 22:03:00,1.0,91.43,14.34,77.09,False,0,,申请中,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4020,1036,51,2026-04-17 11:15:00,2026-04-17 11:35:00,5.0,67.14,10.41,325.29,False,2,退货中,已退款,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4021,1192,423,2026-03-25 15:12:00,2026-03-25 15:37:00,5.0,146.75,7.06,726.69,False,0,已签收,已退款,,random gibberish string @#$%
4022,921,88,2026-04-30 06:42:00,2026-04-30 08:09:00,5.0,119.82,0.3,598.8,False,0,退货中,,PC,
4023,1771,36,2026-04-10 13:25:00,2026-04-10 14:58:00,4.0,72.47,13.71,276.17,True,1,待发货,已退款,iOS,
4024,1205,434,2026-05-01 08:31:00,2026-05-01 08:40:00,2.0,156.34,9.92,302.76,True,1,已签收,申请中,,random gibberish string @#$%
4025,1262,300,2026-04-10 22:52:00,2026-04-11 00:30:00,4.0,35.41,1.4,140.24,False,0,已发货,,iOS,random gibberish string @#$%
4026,1215,346,2026-05-28 23:59:00,2026-05-29 01:35:00,5.0,44.78,16.81,207.09,False,1,已签收,申请中,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4027,244,69,2026-05-17 20:03:00,2026-05-17 20:36:00,4.0,77.61,0.05,310.39,False,1,,,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4028,222,208,2026-03-02 07:16:00,2026-03-02 07:17:00,1.0,97.52,11.94,85.58,False,1,已签收,,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4029,391,166,2026-03-30 22:32:00,2026-03-30 23:56:00,3.0,146.65,17.39,422.56,False,2,已发货,申请中,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4030,1399,39,2027-11-01 00:00:00,2027-11-01 00:33:00,5.0,131.04,9.51,645.69,False,1,待发货,申请中,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4031,343,288,2026-03-15 19:00:00,2026-03-15 19:35:00,1.0,84.05,2.52,81.53,False,1,退货中,,PC,random gibberish string @#$%
4032,299,404,2026-05-31 23:22:00,2026-06-01 01:07:00,4.0,62.42,14.58,235.1,True,3,已发货,已退款,Android,random gibberish string @#$%
4033,540,342,2024-11-17 00:00:00,2024-11-17 00:40:00,4.0,82.85,17.31,314.09,False,2,已签收,已退款,Android,
4034,119,279,2026-05-10 11:10:00,2026-05-10 11:46:00,1.0,25.46,6.03,19.43,False,0,,,,python-requests/2.28.1
4035,1148,196,2026-03-02 03:13:00,2026-03-02 04:38:00,,34.75,3.96,,False,2,已签收,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4036,135,307,2026-05-27 17:22:00,2026-05-27 18:06:00,3.0,60.45,,181.35,False,2,,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4037,11,170,2026-05-12 10:22:00,2026-05-12 11:21:00,4.0,81.35,9.62,315.78,False,1,退货中,已拒绝,,python-requests/2.28.1
4038,2007,24,2026-05-09 21:03:00,2026-05-09 21:28:00,3.0,102.2,9.85,296.75,False,2,,,Android,random gibberish string @#$%
4039,1486,429,2026-04-07 16:01:00,2026-04-07 16:08:00,2.0,48.59,5.0,92.18,True,4,已签收,,PC,random gibberish string @#$%
4040,403,22,2026-05-24 10:46:00,2026-05-24 10:47:00,4.0,149.07,16.15,580.13,True,5,待发货,申请中,Android,random gibberish string @#$%
4041,810,341,2026-05-22 05:29:00,2026-05-22 07:15:00,,82.57,11.57,,False,0,已发货,,Android,
4042,495,62,2026-04-11 15:48:00,2026-04-11 15:58:00,4.0,82.44,-1.143990537449988,329.76,True,2,退货中,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4043,1822,422,2026-03-25 19:16:00,2026-03-25 20:44:00,5.0,136.17,19.28,661.57,True,4,待发货,,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4044,357,493,2026-04-17 05:44:00,2026-04-17 05:57:00,2.0,32.27,7.48,57.06,False,0,,已退款,Android,random gibberish string @#$%
4045,1659,405,2026-04-16 23:07:00,,1.0,31.23,10.15,21.08,False,0,待发货,申请中,PC,random gibberish string @#$%
4046,1576,412,2026-03-08 19:05:00,2026-03-08 19:27:00,1.0,55.48,-10.070932379500697,55.48,False,1,已签收,已拒绝,,
4047,1276,8,2026-03-03 13:31:00,2026-03-03 15:22:00,5.0,68.17,15.91,324.94,False,0,退货中,申请中,PC,random gibberish string @#$%
4048,1484,47,2026-04-18 20:40:00,2026-04-18 21:21:00,4.0,126.19,9.3,495.46,False,0,待发货,已拒绝,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4049,579,314,2026-05-28 20:53:00,2026-05-28 22:22:00,5.0,67.12,17.96,317.64,True,0,已签收,,iOS,
4050,446,22,2026-04-03 19:30:00,,3.0,149.07,8.38,438.83,False,0,,,iOS,random gibberish string @#$%
4051,304,132,2026-05-12 22:31:00,2026-05-12 23:58:00,2.0,48.08,0.97,95.19,False,2,,,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4052,1411,347,2026-03-19 22:15:00,2026-03-19 23:47:00,3.0,87.74,10.41,252.81,False,1,,已退款,Android,
4053,1075,221,2026-04-26 18:31:00,2026-04-26 19:03:00,1.0,55.86,11.65,44.21,False,0,,,,random gibberish string @#$%
4054,699,396,2026-04-23 01:24:00,2026-04-23 03:15:00,,20.09,-4.496919459540904,,True,5,已签收,,,
4055,269,410,2026-04-24 22:13:00,2026-04-24 22:20:00,2.0,39.82,5.98,73.66,False,0,退货中,申请中,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4056,424,33,2026-03-27 23:05:00,2026-03-28 00:22:00,2.0,133.32,0.74,265.9,False,1,,申请中,PC,
4057,458,507,2026-04-28 22:08:00,,2.0,76.48,3.33,149.63,False,0,退货中,,,random gibberish string @#$%
4058,1855,513,2026-03-12 18:44:00,2026-03-12 19:24:00,1.0,142.0086748331011,13.15,128.86,False,0,已签收,已退款,iOS,random gibberish string @#$%
4059,366,472,2026-03-24 20:23:00,2026-03-24 21:06:00,1.0,77.99,9.36,68.63,True,5,,已退款,,
4060,849,428,2026-05-03 08:31:00,2026-05-03 10:10:00,3.0,91.43,12.15,262.14,True,2,退货中,,iOS,python-requests/2.28.1
4061,1489,233,2026-03-14 12:01:00,2026-03-14 13:08:00,3.0,115.48,16.09,330.35,True,5,待发货,已拒绝,iOS,
4062,839,513,2026-03-21 18:50:00,2026-03-21 20:22:00,2.0,142.0086748331011,3.89,280.13,False,2,退货中,,iOS,
4063,508,125,2026-04-09 19:22:00,2026-04-09 20:43:00,1.0,83.83,0.74,83.09,False,2,,已拒绝,iOS,random gibberish string @#$%
4064,845,87,2026-03-11 23:37:00,2026-03-12 00:11:00,4.0,69.56,4.4,273.84,True,4,已签收,申请中,,python-requests/2.28.1
4065,1612,277,2026-03-21 23:36:00,2026-03-22 01:10:00,4.0,105.89,6.15,417.41,False,2,已签收,,,random gibberish string @#$%
4066,652,90,2026-04-23 00:01:00,2026-04-23 00:38:00,-4.0,91.34,16.02,,False,0,,已拒绝,,random gibberish string @#$%
4067,146,253,2026-04-04 21:58:00,2026-04-04 23:44:00,,37.02,,,False,0,退货中,申请中,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4068,774,45,2026-05-12 17:59:00,2026-05-12 19:45:00,1.0,145.61,11.22,134.39,True,4,已发货,,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4069,1380,355,2026-04-24 14:49:00,2026-04-24 16:43:00,2.0,31.21,2.52,59.9,False,1,已发货,已拒绝,,random gibberish string @#$%
4070,1433,99,2026-05-13 21:08:00,2026-05-13 22:33:00,2.0,88.71,10.78,166.64,True,5,,,,python-requests/2.28.1
4071,1996,101,2026-05-25 00:48:00,2026-05-25 01:09:00,1.0,101.54,0.9,100.64,False,0,,,iOS,python-requests/2.28.1
4072,842,24,2026-05-27 07:30:00,2026-05-27 08:17:00,4.0,102.2,16.69,392.11,True,1,待发货,,Android,random gibberish string @#$%
4073,678,6,2026-03-02 20:11:00,2026-03-02 20:18:00,5.0,63.06,12.86,302.44,True,4,已发货,申请中,Android,python-requests/2.28.1
4074,1516,243,2026-04-17 14:19:00,2026-04-17 16:12:00,4.0,71.84,9.94,277.42,False,0,,已退款,iOS,
4075,1200,106,2026-04-07 18:40:00,,4.0,133.67,-16.346298766906592,534.68,True,5,,已退款,iOS,
4076,473,429,2026-05-21 20:25:00,2026-05-21 22:25:00,4.0,48.59,17.72,176.64,False,0,退货中,已拒绝,iOS,
4077,473,429,2026-05-21 20:25:00,2026-05-21 22:25:00,4.0,48.59,17.72,176.64,False,0,退货中,已拒绝,iOS,
4078,1239,48,2026-05-28 22:28:00,2026-05-28 22:48:00,5.0,145.82,11.7,717.4,True,2,待发货,申请中,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4079,1976,450,2026-03-26 15:28:00,2026-03-26 17:26:00,2.0,159.91,19.73,300.09,True,0,待发货,申请中,PC,random gibberish string @#$%
4080,1241,177,2026-04-10 21:53:00,2026-04-10 22:13:00,-3.0,110.1,3.76,,True,5,,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4081,1367,243,2026-04-16 18:31:00,2026-04-16 19:14:00,4.0,71.84,19.81,267.55,True,5,退货中,申请中,PC,random gibberish string @#$%
4082,643,169,2026-03-18 20:33:00,2026-03-18 20:44:00,2.0,56.38,9.69,103.07,False,1,,,,python-requests/2.28.1
4083,363,471,2026-03-29 18:49:00,2026-03-29 20:41:00,1.0,92.38,18.84,73.54,False,1,,申请中,,
4084,1870,130,2026-03-10 15:55:00,2026-03-10 17:35:00,5.0,136.42,9.86,672.24,False,2,已签收,申请中,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4085,1544,4,2026-05-05 22:57:00,2026-05-06 00:50:00,5.0,141.27,14.96,691.39,False,0,已发货,已拒绝,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4086,640,511,2027-10-03 00:00:00,2027-10-03 00:11:00,3.0,45.75,7.31,129.94,False,1,,,PC,random gibberish string @#$%
4087,470,425,2026-03-19 06:11:00,2026-03-19 06:54:00,1.0,110.79,1.71,109.08,True,4,已发货,已拒绝,,
4088,1428,352,2026-03-06 05:32:00,2026-03-06 06:48:00,4.0,21.53,5.26,80.86,False,1,,已退款,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4089,653,279,2026-05-21 20:22:00,,5.0,25.46,8.35,118.95,False,0,待发货,已拒绝,Android,python-requests/2.28.1
4090,22,230,2026-04-23 08:20:00,2026-04-23 09:18:00,3.0,61.13,16.67,166.72,False,2,退货中,,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4091,369,25,2026-05-17 01:58:00,2026-05-17 02:47:00,4.0,147.84,5.66,585.7,True,3,已发货,,,python-requests/2.28.1
4092,1011,413,2026-05-08 15:08:00,2026-05-08 16:46:00,2.0,56.36,3.42,109.3,False,2,,申请中,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4093,1285,32,2026-05-03 19:58:00,2026-05-03 20:35:00,3.0,123.45,0.26,370.09,False,1,,申请中,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4094,857,311,2026-05-07 23:10:00,2026-05-07 23:47:00,2.0,54.63,10.84,98.42,False,1,退货中,申请中,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4095,1909,164,2026-05-06 18:49:00,2026-05-06 19:13:00,5.0,80.02,19.59,380.51,False,2,待发货,申请中,Android,random gibberish string @#$%
4096,739,316,2026-05-02 15:38:00,2026-05-02 16:08:00,2.0,-85.56,19.79,,False,1,,已拒绝,PC,python-requests/2.28.1
4097,1194,475,2026-04-27 01:21:00,2026-04-27 01:31:00,4.0,55.55,15.8,206.4,False,2,已签收,,,python-requests/2.28.1
4098,27,264,2026-04-04 23:36:00,2026-04-05 01:27:00,5.0,,13.84,,True,1,已签收,,PC,
4099,540,506,2026-04-17 02:46:00,2026-04-17 03:12:00,3.0,,10.0,,False,1,退货中,已退款,,random gibberish string @#$%
4100,1735,176,2026-05-30 17:02:00,2026-05-30 18:52:00,4.0,109.5,-6.926385339202571,438.0,False,2,退货中,已拒绝,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4101,1977,356,2026-05-22 14:53:00,2026-05-22 15:40:00,3.0,69.89,3.07,206.6,True,2,已签收,,PC,random gibberish string @#$%
4102,589,479,2026-03-08 19:16:00,2026-03-08 20:45:00,4.0,124.67,5.08,493.6,False,1,,已拒绝,Android,python-requests/2.28.1
4103,1290,443,2026-03-19 17:03:00,2026-03-19 18:27:00,2.0,85.11,5.37,164.85,False,2,待发货,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4104,368,42,2026-05-01 20:50:00,2026-05-01 21:45:00,5.0,148.32,11.99,729.61,False,0,退货中,,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4105,258,218,2026-04-24 13:40:00,2026-04-24 14:20:00,3.0,101.75,1.47,303.78,False,1,已签收,,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4106,280,13,2026-04-14 10:52:00,invalid_time_format,2.0,64.14,17.98,110.3,True,5,待发货,已退款,,python-requests/2.28.1
4107,1069,426,2026-03-22 12:09:00,2026-03-22 13:35:00,3.0,163.13,16.87,472.52,True,0,,已拒绝,PC,python-requests/2.28.1
4108,1138,240,2026-03-05 03:46:00,2026-03-05 04:11:00,5.0,86.74,5.29,428.41,True,2,退货中,已退款,,python-requests/2.28.1
4109,341,344,2026-05-09 04:51:00,2026-05-09 05:04:00,4.0,71.74,12.64,274.32,False,2,,已拒绝,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4110,1037,376,2026-03-02 16:47:00,2026-03-02 17:53:00,1.0,35.3,13.53,21.77,False,1,,申请中,,python-requests/2.28.1
4111,839,434,2026-04-07 21:42:00,2026-04-07 23:25:00,3.0,156.34,13.93,455.09,False,1,已签收,申请中,,python-requests/2.28.1
4112,2013,233,2026-03-12 03:52:00,2026-03-12 05:39:00,2.0,115.48,11.34,219.62,False,1,,申请中,,random gibberish string @#$%
4113,539,415,2026-03-07 22:19:00,2026-03-07 22:46:00,4.0,25.23,,100.92,False,0,已发货,申请中,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4114,1595,325,2026-03-10 00:05:00,2026-03-10 01:16:00,3.0,47.52,0.81,141.75,False,0,,已退款,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4115,231,166,2024-06-04 00:00:00,2024-06-04 00:09:00,2.0,146.65,4.47,288.83,False,0,,申请中,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4116,1195,103,2026-05-25 21:47:00,2026-05-25 23:28:00,4.0,47.09,16.08,172.28,False,2,退货中,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4117,839,395,2026-04-05 22:25:00,2026-04-05 23:34:00,5.0,62.28,8.86,302.54,False,2,已发货,申请中,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4118,458,307,2026-03-08 23:52:00,2026-03-09 01:21:00,5.0,60.45,0.5,301.75,False,0,已发货,已拒绝,Android,random gibberish string @#$%
4119,1342,114,2026-04-18 21:19:00,2026-04-18 22:38:00,3.0,143.05,14.99,414.16,True,4,待发货,申请中,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4120,342,94,2024-03-19 00:00:00,,5.0,76.26,9.69,371.61,True,5,,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4121,1981,114,2026-05-16 00:37:00,2026-05-16 00:43:00,4.0,143.05,18.27,553.93,False,1,,,,python-requests/2.28.1
4122,629,215,2026-05-04 04:08:00,2026-05-04 04:49:00,2.0,25.15,0.11,50.19,True,3,已发货,申请中,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4123,1438,455,2026-04-05 22:39:00,,2.0,169.22,6.16,332.28,True,3,待发货,,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4124,937,490,2026-05-25 18:05:00,2026-05-25 18:19:00,5.0,89.36,8.99,437.81,False,2,待发货,已拒绝,,python-requests/2.28.1
4125,1041,402,2026-05-26 06:35:00,2026-05-26 08:26:00,1.0,,15.87,,False,1,,申请中,Android,
4126,1108,111,2027-09-06 00:00:00,2027-09-06 00:14:00,3.0,66.55,13.36,186.29,False,2,已发货,已拒绝,,random gibberish string @#$%
4127,1461,349,2026-04-28 07:25:00,2026-04-28 08:35:00,5.0,68.69,1.55,341.9,True,4,已签收,已拒绝,,random gibberish string @#$%
4128,1364,158,2026-03-25 23:09:00,2026-03-26 00:24:00,3.0,134.59,13.74,390.03,True,2,,,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4129,957,271,2026-04-01 23:26:00,2026-04-01 23:55:00,1.0,109.3,19.12,90.18,True,3,退货中,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
4130,1960,190,2026-03-31 22:59:00,,5.0,51.48,5.63,251.77,False,1,已发货,已拒绝,,
4131,1492,210,2026-04-29 22:43:00,2026-04-30 00:13:00,5.0,107.92,12.06,527.54,True,4,,已拒绝,,python-requests/2.28.1
4132,283,70,2026-04-24 20:28:00,,5.0,130.53,19.11,633.54,False,2,,,iOS,
4133,1887,308,2027-03-23 00:00:00,2027-03-23 01:42:00,1.0,81.81,10.64,71.17,False,2,退货中,已退款,,python-requests/2.28.1
4134,178,298,2026-03-29 19:02:00,2026-03-29 19:33:00,1.0,43.75,19.01,24.74,False,0,退货中,已拒绝,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
4135,480,220,2026-03-26 09:25:00,2026-03-26 09:56:00,2.0,36.16,12.13,60.19,False,0,,已退款,,random gibberish string @#$%
4136,1947,274,2026-03-21 19:32:00,2026-03-21 19:46:00,5.0,32.22,14.06,147.04,True,0,待发货,,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
